,AirlineName,Journey_date,Sources,Destination,Stops,Dept,Arrival,Duration,price
1091,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"7,512"
1092,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
1093,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
1094,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
1095,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"7,512"
1096,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
1097,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"7,512"
1098,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
1099,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
1100,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"7,512"
1101,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"7,512"
1102,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
1103,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
1104,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
1105,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"7,512"
1106,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"7,512"
1107,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"7,512"
1108,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"7,512"
1109,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"7,512"
1110,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,01:40,11:15,9h 35m,"7,512"
1111,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,22:40,"08:20",9h 40m,"7,512"
1112,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,01:30,11:25,9h 55m,"7,512"
1113,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,02:05,12:00,9h 55m,"7,512"
1114,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,09:15,19:15,10h 00m,"7,512"
1115,SpiceJet,"Fri, 5 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"7,512"
1116,SpiceJet,"Fri, 5 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
1117,SpiceJet,"Fri, 5 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"7,932"
1118,SpiceJet,"Fri, 5 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"7,932"
1119,SpiceJet,"Fri, 5 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"7,932"
1120,IndiGo,"Fri, 5 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"9,449"
1121,Vistara,"Fri, 5 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"11,719"
1122,Go First,"Fri, 5 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"12,047"
1123,Air India,"Fri, 5 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"12,881"
1124,Air India,"Fri, 5 Nov",Patna,Chennai,1 Stop,19:10,"08:55",13h 45m,"12,881"
1125,Air India,"Fri, 5 Nov",Patna,Chennai,1 Stop,12:55,"08:55",20h 00m,"12,881"
1126,Vistara,"Fri, 5 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"13,326"
1127,Vistara,"Fri, 5 Nov",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"13,326"
1128,SpiceJet,"Fri, 5 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"13,890"
1129,SpiceJet,"Fri, 5 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"13,890"
1130,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,23:05,12h 35m,"15,967"
1131,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"16,189"
1132,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"16,849"
1133,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"16,849"
1134,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"16,849"
1135,Vistara,"Fri, 5 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"16,857"
1136,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"17,216"
1137,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"17,554"
1138,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"18,109"
1139,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"18,193"
1140,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"18,193"
1141,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"18,193"
1142,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"18,193"
1143,Air India,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"18,537"
1144,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"18,581"
1145,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"19,474"
1146,Air India,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"19,797"
1147,Air India,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"19,797"
1148,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"10:10",23h 40m,"20,167"
1149,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"10:10",23h 40m,"20,167"
1150,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"10:10",23h 40m,"20,167"
1151,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"21,847"
1152,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"21,847"
1153,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"21,847"
1154,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"21,847"
1155,Vistara,"Fri, 5 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"21,847"
1156,Air India,"Fri, 5 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"23,472"
1157,IndiGo,"Sun, 7 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
1158,SpiceJet,"Sun, 7 Nov",Patna,Chennai,Non Stop,21:40,"00:25",2h 45m,"7,512"
1159,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
1160,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
1161,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
1162,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
1163,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
1164,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
1165,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
1166,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
1167,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
1168,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
1169,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
1170,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
1171,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"7,512"
1172,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"7,512"
1173,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"7,512"
1174,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,01:40,11:15,9h 35m,"7,512"
1175,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,22:40,"08:20",9h 40m,"7,512"
1176,SpiceJet,"Sun, 7 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
1177,SpiceJet,"Sun, 7 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"7,512"
1178,SpiceJet,"Sun, 7 Nov",Patna,Chennai,1 Stop,10:30,14:25,3h 55m,"7,827"
1179,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"8,158"
1180,Air India,"Sun, 7 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"9,878"
1181,Vistara,"Sun, 7 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"10,692"
1182,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"11,387"
1183,Vistara,"Sun, 7 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"11,719"
1184,Vistara,"Sun, 7 Nov",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"11,719"
1185,Air India,"Sun, 7 Nov",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"11,726"
1186,Go First,"Sun, 7 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"12,625"
1187,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"12,678"
1188,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"13,324"
1189,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"13,324"
1190,SpiceJet,"Sun, 7 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"13,471"
1191,SpiceJet,"Sun, 7 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"13,890"
1192,SpiceJet,"Sun, 7 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"13,890"
1193,SpiceJet,"Sun, 7 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"13,890"
1194,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"13,970"
1195,SpiceJet,"Sun, 7 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"15,254"
1196,Vistara,"Sun, 7 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"15,807"
1197,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,16:20,21:25,5h 05m,"16,553"
1198,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"16,681"
1199,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"16,681"
1200,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"16,681"
1201,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"16,681"
1202,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"16,681"
1203,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"16,681"
1204,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"16,954"
1205,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"16,954"
1206,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"16,954"
1207,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"16,954"
1208,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"16,996"
1209,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"16,996"
1210,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"16,996"
1211,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"16,996"
1212,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"16,996"
1213,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"16,996"
1214,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"17,458"
1215,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"17,458"
1216,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"17,458"
1217,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"17,458"
1218,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,13:10,19:25,6h 15m,"17,855"
1219,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"18,273"
1220,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),20:30,"11:50",15h 20m,"18,781"
1221,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"19,096"
1222,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"19,096"
1223,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"19,096"
1224,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"19,096"
1225,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"16:20",29h 50m,"19,096"
1226,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,01:30,11:25,9h 55m,"19,136"
1227,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"20:15",33h 45m,"20,272"
1228,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"20:15",33h 45m,"20,272"
1229,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"20:15",33h 45m,"20,272"
1230,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,23:05,12h 35m,"21,845"
1231,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"23,682"
1232,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"23,945"
1233,Vistara,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"23,945"
1234,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"24,050"
1235,IndiGo,"Sun, 7 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"24,260"
1236,Air India,"Sun, 7 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"24,627"
1237,Air India,"Sun, 7 Nov",Patna,Chennai,2 Stop(s),10:55,23:35,12h 40m,"30,507"
1238,IndiGo,"Tue, 9 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
1239,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"7,512"
1240,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,19:10,"00:05",4h 55m,"7,512"
1241,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
1242,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
1243,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"7,512"
1244,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
1245,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"7,512"
1246,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
1247,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
1248,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
1249,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,19:10,"02:15",7h 05m,"7,512"
1250,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"7,512"
1251,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
1252,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"7,512"
1253,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
1254,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,16:20,"00:05",7h 45m,"7,512"
1255,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
1256,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"7,512"
1257,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"7,512"
1258,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
1259,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
1260,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
1261,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"7,512"
1262,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"7,512"
1263,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"7,512"
1264,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"7,512"
1265,SpiceJet,"Tue, 9 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"7,512"
1266,SpiceJet,"Tue, 9 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"7,512"
1267,SpiceJet,"Tue, 9 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
1268,SpiceJet,"Tue, 9 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"7,512"
1269,SpiceJet,"Tue, 9 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"7,512"
1270,SpiceJet,"Tue, 9 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"7,512"
1271,SpiceJet,"Tue, 9 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"7,512"
1272,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,13:10,19:25,6h 15m,"8,158"
1273,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"8,804"
1274,Air India,"Tue, 9 Nov",Patna,Chennai,1 Stop,21:05,"12:50",15h 45m,"9,300"
1275,Air India,"Tue, 9 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"9,300"
1276,Air India,"Tue, 9 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"9,878"
1277,Air India,"Tue, 9 Nov",Patna,Chennai,1 Stop,19:10,"08:55",13h 45m,"9,878"
1278,Air India,"Tue, 9 Nov",Patna,Chennai,1 Stop,12:55,"08:55",20h 00m,"9,878"
1279,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,08:55,17:20,8h 25m,"10,095"
1280,Vistara,"Tue, 9 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"10,514"
1281,Vistara,"Tue, 9 Nov",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"11,139"
1282,IndiGo,"Tue, 9 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"11,387"
1283,Go First,"Tue, 9 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"11,469"
1284,Air India,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),12:55,"08:00",19h 05m,"11,568"
1285,Air India,"Tue, 9 Nov",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"11,726"
1286,Air India,"Tue, 9 Nov",Patna,Chennai,1 Stop,12:55,"12:40",23h 45m,"11,726"
1287,Air India,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),19:10,"12:50",17h 40m,"12,345"
1288,Air India,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),12:55,"12:50",23h 55m,"12,345"
1289,Vistara,"Tue, 9 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"12,433"
1290,Air India,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),12:55,"12:50",23h 55m,"12,923"
1291,Vistara,"Tue, 9 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"13,326"
1292,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,454"
1293,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,454"
1294,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,454"
1295,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"15,454"
1296,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"15,454"
1297,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"15,454"
1298,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
1299,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
1300,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
1301,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1302,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1303,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1304,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1305,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1306,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1307,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1308,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
1309,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,946"
1310,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"15,946"
1311,Air India,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"16,647"
1312,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),10:30,23:05,12h 35m,"16,849"
1313,Vistara,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),20:30,"11:50",15h 20m,"16,996"
1314,Air India,"Tue, 9 Nov",Patna,Chennai,3 Stop(s),12:55,"07:20",18h 25m,"17,067"
1315,Air India,"Tue, 9 Nov",Patna,Chennai,3 Stop(s),12:55,"10:55",22h 00m,"18,747"
1316,Air India,"Tue, 9 Nov",Patna,Chennai,2 Stop(s),12:55,"12:50",23h 55m,"23,052"
1317,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"7,197"
1318,SpiceJet,"Thu, 11 Nov",Patna,Chennai,Non Stop,10:30,12:40,2h 10m,"7,512"
1319,IndiGo,"Thu, 11 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
1320,SpiceJet,"Thu, 11 Nov",Patna,Chennai,Non Stop,21:40,"00:25",2h 45m,"7,512"
1321,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
1322,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
1323,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"7,512"
1324,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
1325,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"7,512"
1326,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
1327,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
1328,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
1329,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"7,512"
1330,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
1331,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"7,512"
1332,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
1333,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
1334,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"7,512"
1335,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
